temperature_c,humidity_pct,smoke_ppm,air_quality_ppm,mq2_volts,mq135_volts,flame_analog_volts,flame_detected,timestamp_s,episode_id,regime,regime_label,temp_rate_c_per_min,smoke_rate_ppm_per_min,heat_index_c,label,label_int
20.8,48.3,667.913,152.73,2.2709,2.2999,0.1499,0,61636.61,2,cooking,WARNING,3.0,1152.3,20.197,WARNING,1
20.7,49.8,693.074,154.205,2.283,2.3088,0.1499,0,61638.61,2,cooking,WARNING,-3.0,754.83,20.126,WARNING,1
20.9,49.0,698.553,155.931,2.2927,2.3104,0.1499,0,61640.61,2,cooking,WARNING,6.0,164.37,20.325,WARNING,1
20.9,49.2,714.716,155.787,2.3064,2.316,0.1499,0,61642.61,2,cooking,WARNING,0.0,484.89,20.33,WARNING,1
21.4,49.5,712.256,154.37,2.3007,2.3112,0.1499,0,61644.61,2,cooking,WARNING,15.0,-73.8,20.888,WARNING,1
21.7,50.0,721.663,158.679,2.3096,2.3144,0.1499,0,61646.61,2,cooking,WARNING,9.0,282.21,21.231,WARNING,1
21.5,49.2,716.098,157.26,2.3048,2.304,0.1499,0,61648.61,2,cooking,WARNING,-6.0,-166.95,20.99,WARNING,1
21.8,50.8,742.722,156.746,2.3193,2.3152,0.1499,0,61650.61,2,cooking,WARNING,9.0,798.72,21.362,WARNING,1
21.6,50.9,749.511,161.645,2.3257,2.3185,0.1499,0,61652.61,2,cooking,WARNING,-6.0,203.67,21.145,WARNING,1
21.6,51.2,743.922,170.285,2.3273,2.3402,0.1499,0,61654.61,2,cooking,WARNING,0.0,-167.67,21.152,WARNING,1
22.1,51.0,743.698,168.152,2.3265,2.333,0.1499,0,61656.61,2,cooking,WARNING,15.0,-6.72,21.697,WARNING,1
21.9,51.5,779.221,174.067,2.341,2.3475,0.1499,0,61658.61,2,cooking,WARNING,-6.0,1065.69,21.49,WARNING,1
21.9,50.6,810.711,171.114,2.3579,2.3451,0.1499,0,61660.61,2,cooking,WARNING,0.0,944.7,21.467,WARNING,1
22.1,50.4,812.95,165.536,2.3588,2.3265,0.1499,0,61662.61,2,cooking,WARNING,6.0,67.17,21.682,WARNING,1
22.4,50.7,831.089,171.547,2.3692,2.3547,0.1499,0,61664.61,2,cooking,WARNING,9.0,544.17,22.019,WARNING,1
22.2,50.4,823.134,167.027,2.366,2.3346,0.1499,0,61666.61,2,cooking,WARNING,-6.0,-238.65,21.792,WARNING,1
22.4,51.7,807.059,167.234,2.3563,2.3346,0.1499,0,61668.61,2,cooking,WARNING,6.0,-482.25,22.045,WARNING,1
22.8,51.6,793.483,179.833,2.3515,2.3579,0.1499,0,61670.61,2,cooking,WARNING,12.0,-407.28,22.483,WARNING,1
22.6,51.7,788.738,183.527,2.3491,2.3644,0.1499,0,61672.61,2,cooking,WARNING,-6.0,-142.35,22.266,WARNING,1
22.9,51.7,839.047,184.243,2.3749,2.3676,0.1499,0,61674.61,2,cooking,WARNING,9.0,1509.27,22.596,WARNING,1
22.9,51.3,832.295,185.368,2.3773,2.3708,0.1499,0,61676.61,2,cooking,WARNING,0.0,-202.56,22.585,WARNING,1
22.7,51.0,854.733,186.585,2.3757,2.3773,0.1499,0,61678.61,2,cooking,WARNING,-6.0,673.14,22.357,WARNING,1
22.9,51.0,856.408,189.339,2.3797,2.3765,0.1499,0,61680.61,2,cooking,WARNING,6.0,50.25,22.577,WARNING,1
23.0,52.5,850.558,197.455,2.3789,2.3918,0.1499,0,61682.61,2,cooking,WARNING,3.0,-175.5,22.726,WARNING,1
23.1,51.3,872.499,209.876,2.3853,2.4087,0.1499,0,61684.61,2,cooking,WARNING,3.0,658.23,22.805,WARNING,1
23.2,52.2,891.766,219.883,2.3958,2.4321,0.1499,0,61686.61,2,cooking,WARNING,3.0,578.01,22.939,WARNING,1
23.2,52.2,859.818,229.868,2.3845,2.4385,0.1499,0,61688.61,2,cooking,WARNING,0.0,-958.44,22.939,WARNING,1
22.9,51.9,861.242,229.815,2.3829,2.4418,0.1499,0,61690.61,2,cooking,WARNING,-9.0,42.72,22.601,WARNING,1
23.2,51.7,855.362,223.757,2.387,2.4264,0.1499,0,61692.61,2,cooking,WARNING,9.0,-176.4,22.925,WARNING,1
23.1,52.2,898.323,222.589,2.399,2.4224,0.1499,0,61694.61,2,cooking,WARNING,-3.0,1288.83,22.829,WARNING,1
23.4,50.9,969.256,219.897,2.4281,2.4256,0.1499,0,61696.61,2,cooking,WARNING,9.0,2127.99,23.125,WARNING,1
23.2,51.8,986.0,229.555,2.4377,2.4377,0.1499,0,61698.61,2,cooking,WARNING,-6.0,502.32,22.928,WARNING,1
23.3,52.7,1019.191,232.368,2.4466,2.4466,0.1499,0,61700.61,2,cooking,WARNING,3.0,995.73,23.062,WARNING,1
23.2,52.1,956.852,237.903,2.4248,2.4514,0.1499,0,61702.61,2,cooking,WARNING,-3.0,-1870.17,22.936,WARNING,1
23.2,53.2,964.566,226.412,2.4337,2.4401,0.1499,0,61704.61,2,cooking,WARNING,0.0,231.42,22.965,WARNING,1
23.8,52.6,988.122,237.049,2.441,2.4538,0.1499,0,61706.61,2,cooking,WARNING,18.0,706.68,23.609,WARNING,1
23.4,53.3,972.778,235.258,2.4313,2.4466,0.1499,0,61708.61,2,cooking,WARNING,-12.0,-460.32,23.187,WARNING,1
23.7,54.1,986.186,227.724,2.4281,2.4361,0.1499,0,61710.61,2,cooking,WARNING,9.0,402.24,23.538,WARNING,1
23.9,53.0,995.252,224.799,2.4418,2.4361,0.1499,0,61712.61,2,cooking,WARNING,6.0,271.98,23.729,WARNING,1
23.6,53.3,1009.304,234.901,2.4458,2.4418,0.1499,0,61714.61,2,cooking,WARNING,-9.0,421.56,23.407,WARNING,1
23.7,51.9,1071.143,228.199,2.474,2.4418,0.1499,0,61716.61,2,cooking,WARNING,3.0,1855.17,23.481,WARNING,1
24.1,52.6,1042.917,235.283,2.4587,2.4482,0.1499,0,61718.61,2,cooking,WARNING,12.0,-846.78,23.939,WARNING,1
23.4,53.5,1019.267,244.401,2.445,2.4611,0.1499,0,61720.61,2,cooking,WARNING,-21.0,-709.5,23.192,WARNING,1
23.6,51.9,1014.031,252.421,2.4555,2.474,0.1499,0,61722.61,2,cooking,WARNING,6.0,-157.08,23.371,WARNING,1
23.9,53.5,1001.544,255.764,2.4393,2.4748,0.1499,0,61724.61,2,cooking,WARNING,9.0,-374.61,23.742,WARNING,1
23.7,52.3,998.85,255.627,2.445,2.4716,0.1499,0,61726.61,2,cooking,WARNING,-6.0,-80.82,23.491,WARNING,1
24.0,52.5,1055.772,257.995,2.4635,2.4708,0.1499,0,61728.61,2,cooking,WARNING,9.0,1707.66,23.826,WARNING,1
23.8,53.2,1048.447,255.047,2.4651,2.4675,0.1499,0,61730.61,2,cooking,WARNING,-6.0,-219.75,23.625,WARNING,1
23.8,53.7,1067.298,253.764,2.4764,2.47,0.1499,0,61732.61,2,cooking,WARNING,0.0,565.53,23.638,WARNING,1
23.6,52.9,1029.115,256.551,2.4538,2.4732,0.1499,0,61734.61,2,cooking,WARNING,-6.0,-1145.49,23.397,WARNING,1
24.0,51.7,1071.642,247.765,2.4708,2.4651,0.1499,0,61736.61,2,cooking,WARNING,12.0,1275.81,23.806,WARNING,1
23.7,53.4,1078.828,273.247,2.4684,2.4885,0.1499,0,61738.61,2,cooking,WARNING,-9.0,215.58,23.52,WARNING,1
24.0,53.3,1046.36,274.834,2.4675,2.4917,0.1499,0,61740.61,2,cooking,WARNING,9.0,-974.04,23.847,WARNING,1
23.6,53.9,1050.368,287.372,2.4667,2.5111,0.1499,0,61742.61,2,cooking,WARNING,-12.0,120.24,23.423,WARNING,1
23.7,53.6,1038.213,301.41,2.4555,2.5232,0.1499,0,61744.61,2,cooking,WARNING,3.0,-364.65,23.525,WARNING,1
24.1,53.5,1032.478,289.6,2.4563,2.5103,0.1499,0,61746.61,2,cooking,WARNING,12.0,-172.05,23.962,WARNING,1
23.8,54.3,1014.909,304.97,2.4418,2.5207,0.1499,0,61748.61,2,cooking,WARNING,-9.0,-527.07,23.653,WARNING,1
23.8,53.7,1057.137,299.293,2.4571,2.5167,0.1499,0,61750.61,2,cooking,WARNING,0.0,1266.84,23.638,WARNING,1
23.8,52.1,1002.657,314.209,2.4482,2.5296,0.1499,0,61752.61,2,cooking,WARNING,0.0,-1634.4,23.596,WARNING,1
23.8,52.9,1020.161,320.204,2.4506,2.5296,0.1499,0,61754.61,2,cooking,WARNING,0.0,525.12,23.617,WARNING,1
23.6,51.5,1016.471,328.447,2.453,2.5481,0.1499,0,61756.61,2,cooking,WARNING,-6.0,-110.7,23.36,WARNING,1
24.1,53.0,1066.088,312.612,2.4651,2.5377,0.1499,0,61758.61,2,cooking,WARNING,15.0,1488.51,23.949,WARNING,1
23.7,53.1,1017.508,311.824,2.445,2.5344,0.1499,0,61760.61,2,cooking,WARNING,-12.0,-1457.4,23.512,WARNING,1
23.5,54.3,1024.567,307.451,2.4579,2.5256,0.1499,0,61762.61,2,cooking,WARNING,-6.0,211.77,23.323,WARNING,1
23.5,52.2,1011.914,309.728,2.4466,2.524,0.1499,0,61764.61,2,cooking,WARNING,0.0,-379.59,23.269,WARNING,1
23.8,52.8,987.512,307.795,2.4329,2.5232,0.1499,0,61766.61,2,cooking,WARNING,9.0,-732.06,23.614,WARNING,1
23.3,53.1,978.763,295.557,2.4377,2.507,0.1499,0,61768.61,2,cooking,WARNING,-15.0,-262.47,23.072,WARNING,1
23.6,53.8,911.287,281.648,2.4047,2.5054,0.1499,0,61770.61,2,cooking,WARNING,9.0,-2024.28,23.42,WARNING,1
23.5,51.6,939.305,279.427,2.4232,2.4958,0.1499,0,61772.61,2,cooking,WARNING,-3.0,840.54,23.253,WARNING,1
23.3,50.4,939.922,253.463,2.42,2.4788,0.1499,0,61774.61,2,cooking,WARNING,-6.0,18.51,23.002,WARNING,1
23.5,52.3,908.2,247.718,2.4079,2.4611,0.1499,0,61776.61,2,cooking,WARNING,6.0,-951.66,23.271,WARNING,1
23.6,52.8,888.335,235.519,2.3934,2.4385,0.1499,0,61778.61,2,cooking,WARNING,3.0,-595.95,23.394,WARNING,1
23.4,52.1,866.14,238.731,2.3813,2.4538,0.1499,0,61780.61,2,cooking,WARNING,-6.0,-665.85,23.156,WARNING,1
23.3,52.6,907.418,236.263,2.3999,2.445,0.1499,0,61782.61,2,cooking,WARNING,-3.0,1238.34,23.059,WARNING,1
22.9,53.1,873.873,228.542,2.3942,2.4353,0.1499,0,61784.61,2,cooking,WARNING,-12.0,-1006.35,22.632,WARNING,1
23.1,51.0,875.186,223.843,2.3934,2.4305,0.1499,0,61786.61,2,cooking,WARNING,6.0,39.39,22.797,WARNING,1
23.2,52.0,855.093,210.332,2.3829,2.4152,0.1499,0,61788.61,2,cooking,WARNING,3.0,-602.79,22.933,WARNING,1
23.2,52.6,860.161,210.122,2.3926,2.4119,0.1499,0,61790.61,2,cooking,WARNING,0.0,152.04,22.949,WARNING,1
23.0,51.9,900.724,199.066,2.4023,2.3918,0.1499,0,61792.61,2,cooking,WARNING,-6.0,1216.89,22.711,WARNING,1
23.0,51.9,892.035,192.189,2.4079,2.3805,0.1499,0,61794.61,2,cooking,WARNING,0.0,-260.67,22.711,WARNING,1
23.0,51.9,902.84,190.734,2.3974,2.3789,0.1499,0,61796.61,2,cooking,WARNING,0.0,324.15,22.711,WARNING,1
22.5,51.2,886.711,189.247,2.4007,2.3789,0.1499,0,61798.61,2,cooking,WARNING,-15.0,-483.87,22.142,WARNING,1
22.7,52.3,865.795,179.057,2.387,2.3563,0.1499,0,61800.61,2,cooking,WARNING,6.0,-627.48,22.391,WARNING,1
22.7,51.3,884.923,172.126,2.3878,2.3362,0.1499,0,61802.61,2,cooking,WARNING,0.0,573.84,22.365,WARNING,1
22.3,51.5,869.64,173.515,2.3902,2.3394,0.1499,0,61804.61,2,cooking,WARNING,-12.0,-458.49,21.93,WARNING,1
22.5,50.8,838.832,175.882,2.3765,2.3531,0.1499,0,61806.61,2,cooking,WARNING,6.0,-924.24,22.132,WARNING,1
22.4,51.0,812.84,173.372,2.3523,2.3394,0.1499,0,61808.61,2,cooking,WARNING,-3.0,-779.76,22.027,WARNING,1
22.3,51.3,785.072,175.075,2.3507,2.3515,0.1499,0,61810.61,2,cooking,WARNING,-3.0,-833.04,21.925,WARNING,1
21.9,51.2,760.926,169.004,2.3273,2.3459,0.1499,0,61812.61,2,cooking,WARNING,-12.0,-724.38,21.482,WARNING,1
22.1,50.0,760.379,164.535,2.341,2.3281,0.1499,0,61814.61,2,cooking,WARNING,6.0,-16.41,21.671,WARNING,1
21.9,50.9,741.265,156.073,2.3185,2.3072,0.1499,0,61816.61,2,cooking,WARNING,-6.0,-573.42,21.475,WARNING,1
21.8,51.1,746.065,149.911,2.3193,2.283,0.1499,0,61818.61,2,cooking,WARNING,-3.0,144.0,21.37,WARNING,1
22.0,50.1,765.624,146.649,2.3354,2.2846,0.1499,0,61820.61,2,cooking,WARNING,6.0,586.77,21.564,WARNING,1
21.5,49.9,757.448,144.707,2.3265,2.2774,0.1499,0,61822.61,2,cooking,WARNING,-15.0,-245.28,21.008,WARNING,1
21.9,50.1,786.824,135.878,2.341,2.2604,0.1499,0,61824.61,2,cooking,WARNING,12.0,881.28,21.454,WARNING,1
21.5,48.7,764.528,133.868,2.3305,2.2564,0.1499,0,61826.61,2,cooking,WARNING,-12.0,-668.88,20.977,WARNING,1
21.3,49.6,750.488,137.157,2.3257,2.2621,0.1499,0,61828.61,2,cooking,WARNING,-6.0,-421.2,20.781,WARNING,1
21.3,49.4,727.388,134.803,2.316,2.254,0.1499,0,61830.61,2,cooking,WARNING,0.0,-693.0,20.775,WARNING,1
21.2,49.1,719.398,132.53,2.2999,2.2564,0.1499,0,61832.61,2,cooking,WARNING,-3.0,-239.7,20.658,WARNING,1
21.1,49.9,717.021,132.313,2.3056,2.2443,0.1499,0,61834.61,2,cooking,WARNING,-3.0,-71.31,20.569,WARNING,1
21.0,48.7,682.718,127.876,2.2814,2.2322,0.1499,0,61836.61,2,cooking,WARNING,-3.0,-1029.09,20.427,WARNING,1
20.6,47.9,677.959,126.458,2.2822,2.2282,0.1499,0,61838.61,2,cooking,WARNING,-12.0,-142.77,19.966,WARNING,1
20.4,48.8,654.968,119.661,2.2612,2.2137,0.1499,0,61840.61,2,cooking,WARNING,-6.0,-689.73,19.77,WARNING,1
20.5,48.7,665.538,117.515,2.2758,2.2056,0.1499,0,61842.61,2,cooking,WARNING,3.0,317.1,19.877,WARNING,1
20.3,49.3,631.837,115.214,2.2435,2.196,0.1499,0,61844.61,2,cooking,WARNING,-6.0,-1011.03,19.673,WARNING,1
20.1,48.8,625.978,109.905,2.2435,2.1807,0.1499,0,61846.61,2,cooking,WARNING,-6.0,-175.77,19.44,WARNING,1
20.0,47.5,612.019,106.236,2.2363,2.1653,0.1499,0,61848.61,2,cooking,WARNING,-3.0,-418.77,19.296,WARNING,1
19.8,49.2,625.67,105.924,2.2419,2.1621,0.1499,0,61850.61,2,cooking,WARNING,-6.0,409.53,19.12,WARNING,1
19.7,47.6,613.632,107.499,2.2306,2.1726,0.1499,0,61852.61,2,cooking,WARNING,-3.0,-361.14,18.968,WARNING,1
19.4,47.6,621.3,105.977,2.2355,2.1589,0.1499,0,61854.61,2,cooking,WARNING,-9.0,230.04,18.638,WARNING,1
19.2,46.0,583.796,104.432,2.204,2.1597,0.1499,0,61856.61,2,cooking,WARNING,-6.0,-1125.12,18.377,WARNING,1
18.9,45.9,574.25,116.602,2.2024,2.1984,0.1499,0,61858.61,3,flaming,SAFE,0.0,0.0,18.044,SAFE,0
19.4,47.0,583.68,114.307,2.2089,2.1895,0.1499,0,61860.61,3,flaming,SAFE,15.0,282.9,18.623,SAFE,0
19.2,45.5,580.437,115.963,2.2064,2.1984,0.1499,0,61862.61,3,flaming,SAFE,-6.0,-97.29,18.364,SAFE,0
19.3,46.1,597.675,118.819,2.2169,2.204,0.1499,0,61864.61,3,flaming,SAFE,3.0,517.14,18.489,SAFE,0
19.5,45.5,599.779,121.28,2.2234,2.2234,0.1499,0,61866.61,3,flaming,SAFE,6.0,63.12,18.694,SAFE,0
19.7,46.0,611.814,125.346,2.233,2.2298,0.1499,0,61868.61,3,flaming,SAFE,6.0,361.05,18.927,SAFE,0
19.8,46.6,595.813,122.708,2.2153,2.2145,0.1499,0,61870.61,3,flaming,SAFE,3.0,-480.03,19.052,SAFE,0
19.7,46.6,594.602,121.887,2.2185,2.2201,0.1499,0,61872.61,3,flaming,SAFE,-3.0,-36.33,18.942,SAFE,0
20.1,46.5,575.132,118.799,2.2048,2.2113,0.1499,0,61874.61,3,flaming,SAFE,12.0,-584.1,19.38,SAFE,0
19.9,46.5,582.625,117.599,2.2032,2.2056,0.1499,0,61876.61,3,flaming,SAFE,-6.0,224.79,19.16,SAFE,0
20.0,46.8,589.677,118.353,2.2129,2.2056,0.1499,0,61878.61,3,flaming,SAFE,3.0,211.56,19.278,SAFE,0
20.3,46.6,592.097,116.751,2.2129,2.2008,0.1499,0,61880.61,3,flaming,SAFE,9.0,72.6,19.602,SAFE,0
20.2,46.8,587.964,117.033,2.2129,2.2073,0.1499,0,61882.61,3,flaming,SAFE,-3.0,-123.99,19.498,SAFE,0
20.4,46.7,587.6,119.254,2.2145,2.2097,0.1499,0,61884.61,3,flaming,SAFE,6.0,-10.92,19.715,SAFE,0
20.6,47.2,581.975,121.337,2.2064,2.2169,0.1499,0,61886.61,3,flaming,SAFE,6.0,-168.75,19.948,SAFE,0
20.8,47.0,582.209,116.113,2.2032,2.1976,0.1499,0,61888.61,3,flaming,SAFE,6.0,7.02,20.163,SAFE,0
20.7,46.4,620.053,116.201,2.2371,2.204,0.1499,0,61890.61,3,flaming,SAFE,-3.0,1135.32,20.037,SAFE,0
21.0,45.4,627.849,118.62,2.2347,2.2113,0.1499,0,61892.61,3,flaming,SAFE,9.0,233.88,20.341,SAFE,0
21.2,47.0,625.584,119.338,2.2411,2.2056,0.1499,0,61894.61,3,flaming,SAFE,6.0,-67.95,20.603,SAFE,0
21.2,46.6,624.956,121.367,2.2467,2.2226,0.1499,0,61896.61,3,flaming,SAFE,0.0,-18.84,20.592,SAFE,0
21.3,46.9,628.749,120.364,2.2419,2.2129,0.1499,0,61898.61,3,flaming,SAFE,3.0,113.79,20.71,SAFE,0
21.5,46.2,623.859,120.125,2.2363,2.2153,0.1499,0,61900.61,3,flaming,SAFE,6.0,-146.7,20.912,SAFE,0
21.5,46.9,620.402,123.017,2.2395,2.2274,0.1499,0,61902.61,3,flaming,SAFE,0.0,-103.71,20.93,SAFE,0
21.7,47.1,640.866,124.632,2.2524,2.2274,0.1499,0,61904.61,3,flaming,SAFE,6.0,613.92,21.155,SAFE,0
22.2,46.2,651.886,125.097,2.2669,2.2314,0.1499,0,61906.61,3,flaming,SAFE,15.0,330.6,21.682,SAFE,0
22.2,45.1,639.579,125.98,2.2564,2.2298,0.1499,0,61908.61,3,flaming,SAFE,0.0,-369.21,21.653,SAFE,0
22.1,46.3,667.269,126.807,2.2669,2.229,0.1499,0,61910.61,3,flaming,SAFE,-3.0,830.7,21.575,SAFE,0
22.3,47.0,699.622,129.708,2.2862,2.2451,0.1499,0,61912.61,3,flaming,SAFE,6.0,970.59,21.813,SAFE,0
22.6,46.1,688.364,130.816,2.283,2.2475,0.1499,0,61914.61,3,flaming,SAFE,9.0,-337.74,22.119,SAFE,0
22.9,46.4,691.041,128.298,2.2846,2.2387,0.1499,0,61916.61,3,flaming,SAFE,9.0,80.31,22.457,SAFE,0
23.1,46.1,681.534,125.402,2.2838,2.2282,0.1499,0,61918.61,3,flaming,SAFE,6.0,-285.21,22.669,SAFE,0
23.3,45.5,688.822,127.072,2.2911,2.2363,0.1499,0,61920.61,3,flaming,SAFE,6.0,218.64,22.874,SAFE,0
23.3,45.6,713.982,125.583,2.3015,2.225,0.1499,0,61922.61,3,flaming,SAFE,0.0,754.8,22.876,SAFE,0
23.7,44.3,731.666,128.327,2.312,2.2411,0.1499,0,61924.61,3,flaming,SAFE,12.0,530.52,23.282,SAFE,0
23.6,46.3,719.291,125.561,2.3015,2.2306,0.1499,0,61926.61,3,flaming,SAFE,-3.0,-371.25,23.225,SAFE,0
23.9,46.8,719.046,127.34,2.304,2.2306,0.1499,0,61928.61,3,flaming,SAFE,9.0,-7.35,23.568,SAFE,0
24.3,45.5,723.131,131.36,2.3104,2.2435,0.1499,0,61930.61,3,flaming,SAFE,12.0,122.55,23.974,SAFE,0
24.5,45.7,714.54,127.568,2.3032,2.2322,0.1499,0,61932.61,3,flaming,SAFE,6.0,-257.73,24.199,SAFE,0
24.5,44.7,700.005,128.869,2.2959,2.2371,0.1499,0,61934.61,3,flaming,SAFE,0.0,-436.05,24.173,SAFE,0
24.8,46.8,698.096,123.909,2.2951,2.2242,0.1499,0,61936.61,3,flaming,SAFE,9.0,-57.27,24.558,SAFE,0
24.8,45.8,672.612,124.068,2.2669,2.229,0.1499,0,61938.61,3,flaming,SAFE,0.0,-764.52,24.531,SAFE,0
25.1,45.2,658.126,126.852,2.2661,2.233,0.1499,0,61940.61,3,flaming,SAFE,9.0,-434.58,24.846,SAFE,0
25.4,45.7,662.248,127.98,2.2741,2.233,0.1571,0,61942.61,3,flaming,SAFE,9.0,123.66,25.189,SAFE,0
25.8,45.4,639.877,129.923,2.2435,2.2443,0.1668,0,61944.61,3,flaming,SAFE,12.0,-671.13,25.621,SAFE,0
25.9,45.8,642.67,129.647,2.2467,2.2451,0.1668,0,61946.61,3,flaming,SAFE,3.0,83.79,25.741,SAFE,0
26.3,45.4,649.873,132.103,2.2524,2.2532,0.1773,0,61948.61,3,flaming,SAFE,12.0,216.09,26.171,SAFE,0
26.5,46.3,643.958,127.503,2.2459,2.2387,0.1821,0,61950.61,3,flaming,SAFE,6.0,-177.45,26.414,SAFE,0
26.7,46.3,640.558,130.145,2.2524,2.2387,0.1708,0,61952.61,3,flaming,SAFE,6.0,-102.0,26.951,SAFE,0
26.9,45.9,650.551,133.415,2.2604,2.2508,0.1894,0,61954.61,3,flaming,SAFE,6.0,299.79,27.093,SAFE,0
27.0,45.7,687.615,137.632,2.2886,2.2548,0.1926,0,61956.61,3,flaming,SAFE,3.0,1111.92,27.165,SAFE,0
27.5,45.6,705.024,132.459,2.2975,2.2459,0.199,0,61958.61,3,flaming,SAFE,15.0,522.27,27.598,SAFE,0
27.5,44.4,680.122,140.715,2.2774,2.2749,0.2144,0,61960.61,3,flaming,SAFE,0.0,-747.06,27.518,SAFE,0
28.0,45.6,683.447,137.334,2.2822,2.2612,0.2184,0,61962.61,3,flaming,SAFE,15.0,99.75,28.077,SAFE,0
28.2,45.4,690.142,139.098,2.2903,2.2685,0.22,0,61964.61,3,flaming,SAFE,6.0,200.85,28.263,SAFE,0
28.4,46.5,674.959,139.22,2.2725,2.2701,0.2289,0,61966.61,3,flaming,SAFE,6.0,-455.49,28.572,SAFE,0
28.8,44.9,684.426,148.166,2.2886,2.2943,0.2321,0,61968.61,3,flaming,SAFE,12.0,284.01,28.858,SAFE,0
29.2,45.6,698.01,146.373,2.2886,2.2862,0.2482,0,61970.61,3,flaming,SAFE,12.0,407.52,29.392,SAFE,0
29.8,45.9,695.859,152.12,2.2935,2.2999,0.2345,0,61972.61,3,flaming,SAFE,18.0,-64.53,30.177,SAFE,0
29.6,44.8,686.351,157.883,2.279,2.3064,0.2547,0,61974.61,3,flaming,SAFE,-6.0,-285.24,29.783,SAFE,0
30.4,45.8,684.497,160.815,2.2878,2.316,0.2692,0,61976.61,3,flaming,SAFE,24.0,-55.62,30.971,SAFE,0
30.4,46.6,701.33,153.629,2.2935,2.304,0.2675,0,61978.61,3,flaming,SAFE,0.0,504.99,31.095,SAFE,0
30.8,45.7,697.49,160.303,2.2911,2.3217,0.2788,0,61980.61,3,flaming,SAFE,12.0,-115.2,31.525,SAFE,0
31.4,45.8,717.42,162.196,2.308,2.3297,0.2861,0,61982.61,3,flaming,SAFE,18.0,597.9,32.447,SAFE,0
31.4,45.0,702.655,161.74,2.2983,2.316,0.2998,0,61984.61,3,flaming,SAFE,0.0,-442.95,32.297,SAFE,0
31.8,43.9,678.04,162.37,2.2822,2.3241,0.3038,0,61986.61,3,flaming,SAFE,12.0,-738.45,32.704,SAFE,0
32.1,45.0,675.911,160.756,2.2798,2.316,0.3119,0,61988.61,3,flaming,SAFE,9.0,-63.87,33.406,SAFE,0
32.7,43.3,687.534,162.531,2.2903,2.3225,0.3312,0,61990.61,3,flaming,SAFE,18.0,348.69,34.024,SAFE,0
33.2,44.1,689.33,167.047,2.2927,2.3338,0.3304,0,61992.61,3,flaming,SAFE,15.0,53.88,35.075,SAFE,0
33.4,45.0,680.423,172.703,2.2806,2.3451,0.3352,0,61994.61,3,flaming,SAFE,6.0,-267.21,35.672,SAFE,0
33.4,44.7,683.685,175.524,2.2749,2.3499,0.353,0,61996.61,3,flaming,SAFE,0.0,97.86,35.591,SAFE,0
34.1,43.9,677.978,178.116,2.2806,2.3588,0.3659,0,61998.61,3,flaming,SAFE,21.0,-171.21,36.677,SAFE,0
34.3,44.7,699.999,175.65,2.2951,2.3499,0.3723,0,62000.61,3,flaming,SAFE,6.0,660.63,37.306,SAFE,0
35.0,45.7,697.0,185.018,2.2878,2.37,0.3788,0,62002.61,3,flaming,SAFE,21.0,-89.97,39.076,SAFE,0
35.4,43.7,765.525,184.926,2.3346,2.3668,0.3949,0,62004.61,3,flaming,SAFE,12.0,2055.75,39.217,SAFE,0
36.0,44.5,779.521,188.889,2.3434,2.3797,0.4053,0,62006.61,3,flaming,SAFE,18.0,419.88,40.816,SAFE,0
36.3,43.2,796.191,196.777,2.3499,2.3886,0.4158,0,62008.61,3,flaming,SAFE,9.0,500.1,40.968,SAFE,0
36.6,43.3,823.894,195.47,2.3612,2.3862,0.4239,0,62010.61,3,flaming,SAFE,9.0,831.09,41.68,SAFE,0
37.5,42.8,850.063,192.857,2.3805,2.3789,0.4295,0,62012.61,3,flaming,SAFE,27.0,785.07,43.546,SAFE,0
37.4,43.8,871.714,187.112,2.3837,2.3692,0.4456,0,62014.61,3,flaming,SAFE,-3.0,649.53,43.771,SAFE,0
38.3,43.7,870.647,192.797,2.391,2.3813,0.4634,0,62016.61,3,flaming,SAFE,27.0,-32.01,45.955,SAFE,0
38.8,42.2,885.523,198.408,2.399,2.3829,0.4738,0,62018.61,3,flaming,SAFE,15.0,446.28,46.435,SAFE,0
39.3,43.0,930.294,201.932,2.4111,2.3974,0.4875,0,62020.61,3,flaming,WARNING,15.0,1343.13,48.175,WARNING,1
39.8,43.3,972.694,198.845,2.4273,2.3942,0.498,0,62022.61,3,flaming,WARNING,15.0,1272.0,49.705,WARNING,1
40.4,43.5,1001.518,196.855,2.4418,2.3894,0.5133,0,62024.61,3,flaming,WARNING,18.0,864.72,51.516,WARNING,1
40.8,43.9,1027.648,193.004,2.4522,2.3837,0.5238,0,62026.61,3,flaming,WARNING,12.0,783.9,52.948,WARNING,1
41.4,43.4,991.537,201.596,2.4377,2.4047,0.5399,0,62028.61,3,flaming,WARNING,18.0,-1083.33,54.38,WARNING,1
41.7,42.2,1009.02,193.085,2.441,2.3829,0.5633,0,62030.61,3,flaming,WARNING,9.0,524.49,54.399,WARNING,1
42.5,42.9,1003.356,210.482,2.4377,2.4119,0.5593,0,62032.61,3,flaming,WARNING,24.0,-169.92,57.376,WARNING,1
43.3,43.0,1001.405,208.596,2.449,2.4055,0.573,0,62034.61,3,flaming,WARNING,24.0,-58.53,60.021,WARNING,1
43.8,43.9,1041.758,208.791,2.4587,2.4047,0.5899,0,62036.61,3,flaming,WARNING,15.0,1210.59,62.5,WARNING,1
